DATES;OR FP Equity;DG FP Equity;URW NA Equity;FP FP Equity;DSY FP Equity;AI FP Equity;CS FP Equity;BNP FP Equity;BN FP Equity;CAP FP Equity;CA FP Equity;SGO FP Equity;VIV FP Equity;EL FP Equity;MC FP Equity;ML FP Equity;KER FP Equity;UG FP Equity;PUB FP Equity;RNO FP Equity;SAF FP Equity;HO FP Equity;TEP FP Equity;RMS FP Equity;ENGI FP Equity;ORA FP Equity;MT NA Equity;EN FP Equity;ALO FP Equity;VIE FP Equity;SAN FP Equity;GLE FP Equity;SU FP Equity;AIR FP Equity;LR FP Equity;ACA FP Equity;ATO FP Equity;RI FP Equity;STM FP Equity;WLN FP Equity
08/10/2019;245,4;95,64;128,6;44,47;133,05;115,05;22,515;42,325;78,1;104,25;14,95;33,585;24,76;128,55;351,05;96,2;438,7;21,08;42,03;50,4;139,35;98,98;194,7;613,8;14,655;14,325;11,8;36,05;36,91;22,52;82,14;23,11;75,12;117,7;65,12;10,485;63,02;171,9;17,405;57,25
09/10/2019;247,6;96,68;130,95;44,88;134,8;116,2;22,45;42,49;78,96;105,25;14,94;33,835;24,7;132,3;357;96,76;443,95;21,27;42,21;50,5;140,45;97,96;196,6;623,6;14,535;14,37;11,964;36,89;37,34;22,65;81,85;23,22;77,14;117,38;65,52;10,49;63,78;172,35;17,64;57,95
10/10/2019;245,3;97,12;130,6;45,295;135,05;117,55;22,755;43,69;78,62;107,35;15,055;35,24;24,75;132,5;376,85;98,58;462,6;22,01;42,52;50,8;140,7;97,02;194,7;631,6;14,675;14,49;12,706;37,88;37,36;22,89;81,91;23,99;78,28;117,92;65,66;10,735;65,46;170,4;17,92;58,45
11/10/2019;243,2;100,2;132,5;46,415;138,3;119,3;23,64;45,75;79,22;110,1;15,24;36,895;24,87;134,3;378,2;101,2;471,85;23,03;36,35;53,4;142,1;96,78;194,5;639,4;15,03;14,805;13,452;38,67;37,94;23,19;82,05;25,255;80,76;118,88;67,66;11,22;66,82;170,25;19,185;57,9
12/10/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
13/10/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
14/10/2019;243,8;99,16;133,6;45,84;137,7;118,5;23,495;45,39;79,52;108,3;15,26;36,76;24,91;134,35;379,25;102,95;471,7;22,83;37,26;53,77;141,45;96,72;194,1;634,2;15,1;14,7;13,106;38,33;37,95;23,29;81,41;25,215;80,32;118,3;67,38;11,245;65,38;168,65;19,03;57,4
15/10/2019;244,2;98,84;134,65;46,455;139,25;118,7;23,905;47,04;80,3;109,95;15,525;37,91;24,9;136,05;380,5;104,75;485,9;23,48;37,9;54,5;141,75;96,4;194,6;638;15,095;14,84;13,194;39,17;37,79;23,46;82,45;25,75;81,36;119,44;69,08;11,415;64,34;167,7;19,465;58,65
16/10/2019;245,4;98,8;135,9;46,405;139,7;118,5;23,76;47,25;79,08;109,75;15,56;37,8;24,91;136,5;378,1;105,45;482,05;23,75;37,63;55,12;140,4;96,38;191,3;630,6;15,005;14,88;13,084;38,89;38,53;23,4;82,68;25,98;81,78;119,32;69,04;11,64;66,84;166,6;19,42;58,1
17/10/2019;244,3;97,22;137,1;46,215;137,75;117,05;23,835;46,98;78,58;108,65;15,51;37,8;25,17;134,45;374,75;104,5;477,65;24,06;37;54,86;140,4;95,16;197,2;635;14,88;14,87;13,056;39,25;38,55;23,06;83,72;26,03;82,2;119,84;69,36;11,545;66,02;159,65;19,025;58,2
18/10/2019;240,7;96,54;137,65;46,335;136,1;117,5;23,93;46,99;71,96;109;15,355;37,685;25,42;134,8;375,05;102,45;469,65;23,66;37,76;48,56;140,85;89,98;201;632,4;14,95;14,925;13,194;38,75;37,93;23,08;82,8;26,03;81,78;120,4;69,06;11,545;65,38;161;19;58,3
19/10/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
20/10/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
21/10/2019;237,8;97,16;140,05;46,48;135,75;116,55;24,11;47,81;72,12;108,3;15,435;38,17;24,92;133,2;374,6;103,6;475,85;23,74;37,89;49,085;138;90,5;197,2;629,6;14,77;14,875;13,536;39,14;37,39;22,93;82,8;26,545;83,28;122;68,84;11,79;67,5;159,1;19,225;58,5
22/10/2019;239,2;96,8;140,55;47,185;133,5;116,1;24,09;47,82;72,88;106,6;15,595;37,835;24,95;132,75;376,65;105,2;478,05;24,04;38,62;49,005;139,05;88,1;200,2;633,2;14,96;14,935;13,39;38,91;37,25;22,97;82,07;26,455;83,92;121,86;69,5;11,82;65,14;156,95;19,02;59,3
23/10/2019;239,1;96,68;142,85;47,32;133,45;117;24,135;47,955;73,4;105,1;15,795;37,71;24,89;132,4;375;103,2;480,35;24,82;38,79;48,985;138,1;86,96;202,2;625,6;14,97;14,915;13,626;38,54;37,14;22,9;81,97;26,49;84,16;120,16;69,3;11,82;63,6;157,5;18,48;57,7
24/10/2019;241,9;98,32;141,8;47,5;132,7;116,5;24,37;47,825;74,02;106,95;15,685;37,45;25,04;133,45;377,05;101,2;472,7;25,04;38,7;48,955;139,2;86,68;201,2;637,8;15,115;14,73;13,562;38,41;37,2;23,07;83,52;26,185;83,8;122,26;69,6;11,815;69,88;159,75;20,07;56,85
25/10/2019;243,3;100,65;141,5;47,695;134,15;116,8;24,305;47,69;73,96;101,5;15,735;37,04;24,88;134,55;383,95;107,3;514;24,84;38,79;49,03;139,3;87,04;201,4;653,2;14,925;14,68;14,05;38,81;37,8;23,01;83,4;26,205;83,86;123,52;69,82;11,98;67,54;159,3;20,21;57,35
26/10/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
27/10/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28/10/2019;243;99,26;141,75;47,85;136;117,3;24,26;48,03;73,7;101,65;15,565;36,86;25,16;134,45;382,1;112,45;510;24,86;38,52;49,685;139,6;87,84;204,2;649,8;14,86;14,545;14,28;38,1;38,41;22,9;83,38;26,35;85;124,68;70,04;12,005;67,4;159,1;20,68;56,15
29/10/2019;244,6;100,4;140;47,67;135,15;117,3;24,15;48;74,36;103;15,65;37,55;25,04;133,65;380,25;112,2;510,5;24,92;38,91;49,4;142,4;86,94;202,2;646,6;14,8;14,17;14,196;38,26;38,32;22,98;84,17;26,33;85;125,76;70,14;11,95;69,16;160,2;20,97;55,8
30/10/2019;263,1;99,78;138,6;47,665;136,85;117,2;23,83;46,93;74,82;101,65;15,415;37,18;25;135,05;384,45;108,3;510,9;26,05;38,6;47,415;142,8;88,02;204;650,4;14,83;14,325;13,702;37,98;38,85;23,18;84,98;25,68;83,92;129,98;70,04;11,695;69,08;163,65;20,67;53,9
31/10/2019;261,8;100,6;138,65;47,135;136,05;119,1;23,685;46,81;74,36;100,95;15,255;36,47;24,96;136,8;382,5;109,1;510,2;22,7;38,55;45,76;141,85;87,64;203,2;645;14,995;14,44;13,23;38;38,75;23,57;82,62;25,45;83,26;128,42;69,98;11,685;69,42;165,5;20,34;54,45
01/11/2019;260,4;101,75;137,8;47,75;135,7;118,45;23,83;47,17;73,98;102,35;15,215;36,975;25;136,05;389,25;111,2;515;23,36;38,87;46,725;143,1;86,72;203;651,8;14,85;14,395;14,028;38,46;38,81;23,42;81,57;25,86;84,12;129,98;71;11,77;68,46;164,2;20,75;53,6
02/11/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
03/11/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
04/11/2019;260,5;102,4;140,25;48,515;135,9;119,1;24,08;48,45;73,62;104,1;15,44;37,7;25,01;136,3;397,5;114,25;525,5;24,15;39,08;47,105;143,5;87,32;204;652,8;14,89;14,39;14,578;38,21;39,12;23,24;82,7;26,565;85,64;130,84;70,94;11,99;68,62;163,45;21,01;54,75
05/11/2019;263,2;101,15;142,05;49,305;135,75;119,5;24,225;49,1;73,5;103,8;15,86;37,615;25,03;135,75;400,25;116,15;525,8;24,41;39,75;46,885;142,7;87;211,8;648,8;14,715;14,325;14,9;38,07;38,27;22,96;82,76;26,97;86,62;130,12;71,62;12,065;68,68;163;21,3;54,8
06/11/2019;265;100,8;142,15;49,325;136,45;119,9;24,31;49,87;74,58;104,7;15,685;37,495;24,78;135;399,55;115,75;522,1;24;39,68;46,14;146,35;86,58;214,2;648;14,905;14,4;14,524;38;38,42;23,14;83,28;27,89;86,68;131,04;70,9;12,16;69,32;165,45;21,22;55,15
07/11/2019;263,8;100,15;143,3;49,59;137,15;119,1;25;51,34;73,68;104,95;15,62;37,49;24,97;135,35;404;116,95;524,1;24;40,24;47,445;145,65;87,44;210;646,4;14,245;14,395;15,5;38,22;38,43;22,73;82,36;28,685;87,08;132,28;69,92;12,57;71,02;164,75;21,61;54,9
08/11/2019;264,3;100,15;143;49,295;136,65;119,55;25,38;50,71;73,9;105,5;15,55;37,455;24,88;135,05;403;116,15;519,6;24,12;40,13;46,745;145,5;86,7;211;648,6;14,185;14,285;15,482;38,17;38,55;22,8;83;28,39;87,46;132,96;70,72;12,28;72,6;167,4;21,64;55,1
09/11/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
10/11/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
11/11/2019;263;100,95;144,3;49,41;139,05;118,75;25,275;50,52;74,06;105,6;15,36;37,455;25;135,1;403,25;115,5;520,6;24,01;40,21;46,165;146,55;86,58;210,2;646,2;14,16;14,31;15,514;38,25;38,46;22,61;83,17;28,76;87,06;132,86;70,84;12,415;72,8;169,2;21,62;55,15
12/11/2019;261,4;101,45;143,95;49,445;139,45;118,6;25,31;50,87;74,08;105,35;15,395;38,05;24,9;135,3;403,4;115,45;533,5;24,31;40,15;45,69;148,7;86,08;210,2;641,8;14,25;14,52;15,58;38,94;37,79;22,76;83,84;28,76;87,6;134,68;71,58;12,73;73,6;168,05;22,08;54,65
13/11/2019;262,2;100,6;143,05;49,41;140,25;119,75;25,21;50,15;75,18;105,5;15,22;36,72;24,75;137,85;401,85;113,4;535,6;23,8;39,51;44,875;148,4;85,08;212;650,4;14,345;14,465;15,208;38,61;37,45;22,98;82,97;28,155;87,46;135,5;72,12;12,485;72,54;169,65;21,86;55,15
14/11/2019;262,2;101,65;143,15;49,08;140,25;119,45;25,21;50,34;74,9;105,65;15,255;36,69;24,62;138,65;403,75;112;537;23,63;39,07;44,22;148,95;88,06;209,8;655,6;14,41;14,3;14,784;38,9;37,44;22,93;81,68;28,22;87,38;135,86;71,18;12,545;73,06;169,65;21,74;55
15/11/2019;261,5;102,05;142,95;49,275;140,05;121,4;25,235;50,63;75,18;106,55;15,415;37,48;24,81;139,15;405,5;113,4;545,8;23,79;39,3;44,45;149,9;88,96;211,6;658,4;14,37;14,5;15,156;38,7;38,31;22,9;83,08;28,475;88,14;136,4;71,82;12,6;73;170,05;22;55,4
16/11/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
17/11/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
18/11/2019;262,3;101,9;144,4;49,025;141,25;122,2;25,15;50,59;74,92;107,5;15,325;37,06;24,9;139,8;402,25;112;540,9;23,01;39,16;43,525;149;90;211,8;656,6;14,34;14,77;14,664;37,65;38,8;23,24;84,41;28,27;88,06;134,4;72,08;12,56;72,62;171;22,06;55
19/11/2019;260,8;101,25;143,75;48,86;139,7;121,35;25,13;50,75;74,64;108;15,26;36,97;24,78;140,05;398,2;112,45;549,5;22,7;39,51;44,06;148,65;90,74;213;661,6;14,2;14,635;14,77;37,12;38,7;22,86;83,11;28,375;87,28;135,3;71,84;12,56;72,5;170,45;21,86;55,4
20/11/2019;258,6;100,5;141,65;48,76;141,3;120,95;25,005;51,1;74,16;107,85;15,33;36,745;24,86;138,95;398,2;111,95;549,4;22,5;39,1;43,88;148,65;92,08;212,6;663,8;14,17;14,685;14,838;36,74;39,57;22,96;82,88;28,315;86,42;135,1;71,8;12,59;72,4;168;21,89;55,15
21/11/2019;255,5;100,65;140,85;48,855;140,5;120,75;25;51,5;73,86;108,7;15,45;36,3;24,86;137,8;394,5;111,2;541,3;22,47;38,89;43,615;149,35;91,2;212,6;653,4;14,02;14,725;14,444;37,03;39,92;22,82;84,9;28,23;85,8;134,04;70,9;12,57;73,08;167,25;21,47;55,15
22/11/2019;255,4;99,64;141,2;49,105;140;121,95;25,02;51,55;74,28;108;15,44;36,22;24,95;138,55;396,25;111,9;541,4;22,55;39,08;44,135;149,25;90,98;214,2;655,8;14,04;14,825;15,4;36,96;39,71;22,85;84;28,64;86,4;133,7;71,5;12,655;74,3;166,5;21,77;55,85
23/11/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
24/11/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
25/11/2019;255,4;100;142,7;48,935;141,05;122,05;25,035;51,47;74,58;108,75;15,57;36,585;25;140,05;404,25;112,6;544;22,4;39,1;43,8;149,5;90;214,6;660,4;14,2;14,86;15,844;37,39;39,47;22,86;85,03;28,61;87,48;134,58;71,88;12,64;76,08;165,3;22,14;56,2
26/11/2019;257,3;100,15;143;48,125;143,3;122;24,92;51,03;74,86;110;15,29;37,09;24,9;141,15;407,35;111,25;546,2;22,25;39,45;43,79;149;89,7;216,4;665,4;14,26;15,01;15,912;37,55;39,02;23,13;84,5;28,485;88,24;135,68;72,2;12,595;77,5;165,95;22,53;57,85
27/11/2019;257,9;99,74;142,2;48,035;142,95;121,8;24,805;51,36;74,64;107,9;15,25;37,55;24,97;141,05;408,65;110,7;547,9;22,43;39,55;43,94;148,7;89,36;217,8;676,2;14,38;15,01;15,672;37,31;38,89;23,24;84,38;28,555;88,44;133,94;72,14;12,655;77,3;167;22,59;58,85
28/11/2019;257;98,9;141,75;47,99;142,6;122,15;24,835;51,04;74,62;108,8;15,125;37,255;24,92;140,1;406,75;110,85;551,9;22,24;39,43;43,305;148,45;89;216,2;679,6;14,34;14,9;15,604;36,72;39,34;23,34;84,46;28,345;88,34;133,62;72,16;12,485;77,62;166,2;22,47;58,65
29/11/2019;258,7;98,98;141,9;47,64;143;123,05;24,695;50,97;74,72;107,35;14,98;36,75;24,92;141;407,3;108,9;546,7;21,92;39,94;43,455;148,45;88,92;215;680;14,36;15;15,528;37,08;39,58;23,24;84,51;28,56;87,6;133,4;71,68;12,415;77,08;166,7;22,3;58,75
30/11/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
01/12/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
02/12/2019;251,7;96,84;139,6;47,08;139,6;119,6;24,415;50,35;73,24;104,35;14,78;36,74;24,54;136,4;396,55;107,3;540,4;21,53;39,17;43,215;144,85;86,58;210,8;665;14,06;14,38;15,28;36,42;39,35;22,75;82,52;28,42;86,5;129,78;71,32;12,34;75,48;162,2;21,8;57,2
03/12/2019;251;96,72;138,7;46,635;139,75;118,9;24,26;49,5;72,8;104,35;14,77;36,05;24,38;135,4;390,7;105,5;530,3;21,15;39,14;42,105;143,55;86,06;211;648,2;14,2;14,37;14,77;36,27;39,57;22,69;82,07;27,995;86,1;124,06;71,08;12,125;75,22;162,65;21,78;57,55
04/12/2019;253,1;98,1;139,65;47,21;141,4;120,8;24,535;50,29;73,2;104,5;14,675;37,17;24,36;136,3;396;105,6;538,1;21,46;39,3;42,325;145,15;87,8;212;652;14,4;13,7;15,334;36,76;39,95;22,72;83,89;28,855;88,12;127,98;72,14;12,36;75,94;161,5;22,25;57,55
05/12/2019;251,2;97,16;140,5;47,13;140,8;121,35;24,635;50,26;73,28;105,4;14,62;37,69;24,46;137,65;396,2;106,5;540;21,24;39,48;41,54;146,15;87,8;211,6;660;14,495;13,56;15,554;37,17;40,99;22,79;83,13;29,095;88,7;127;72,44;12,4;75,82;161,25;22,33;57,6
06/12/2019;256,7;98,24;141,95;47,955;145,3;122,4;24,85;50,94;74,48;106,65;15,06;37,67;24,7;138,75;401,35;108,8;549,1;21,51;40,09;41,82;148,4;87,96;213,8;665,8;14,6;13,59;16,1;37,35;40,52;22,96;83,56;29,355;90,58;127,04;72,88;12,575;75,62;163,2;23;58,5
07/12/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
08/12/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
09/12/2019;254,2;97,94;141,6;47,585;145,35;122,65;24,8;50,77;74,02;106,3;15,02;37,47;24,9;137,3;399,25;108,05;544,1;21,11;40;41,865;148;87,44;212,4;664,2;14,44;13,46;16,122;37,55;40,56;23,15;81,86;29,33;90,26;124,94;73,38;12,61;76,38;162,7;23,11;57,8
10/12/2019;255,5;98,58;141,7;47,645;142,7;122,25;24,63;50,27;73,7;106,05;15;37,67;24,8;139,05;396,8;108,65;546,4;20,93;39,61;41,26;146,35;87,82;212,8;667,2;14,415;13,335;15,826;37,51;41,17;23,15;86,66;29,16;89,48;124,22;72,82;12,62;76,2;162,5;23,4;57,6
11/12/2019;254,4;98,98;140,4;47,395;140,75;122,35;24,54;50,4;74,24;104,25;14,96;37,92;24,85;138,9;399,6;110,05;544,9;20,92;39,53;41,195;146,8;86,88;211,6;662,6;14,64;13,335;15,784;37,77;40,99;23,53;87,95;29,25;90,46;124;72,74;12,665;75,26;162,6;23,7;57,75
12/12/2019;256,3;98,26;138,65;47,625;140,45;122,85;24,76;51,65;73,36;104,6;14,785;37,945;24,98;139;398,2;110,65;552;21,41;39,6;42,29;145,65;86,18;209;662,4;14,5;13,38;16,328;37,75;41,66;23,03;88,51;30,105;92,02;124,16;73,14;12,925;74,76;161,5;24,17;58,15
13/12/2019;256,3;98,26;138;47,82;141,6;123,75;24,78;52,05;73,38;104,95;14,915;38,07;25,21;140,6;403,8;111,15;562;21,89;40,06;42,46;144,75;86,26;210,2;664,4;14,585;13,275;16,276;38,22;41,38;23,31;89,15;30,295;92,5;125,9;72,48;13,055;75;161;24,58;60,25
14/12/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
15/12/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
16/12/2019;261,2;99,22;139,4;48,28;144,55;124,75;24,96;53,2;73,9;108,7;15,11;38,725;25,43;141,75;409,7;112,75;578,6;21,92;40,09;43,045;141,55;89,44;215,6;668,6;14,645;13,345;16,66;38,77;42,08;23,5;90,6;30,76;93,74;129,22;73,62;13,15;75,28;161,15;24,45;61,55
17/12/2019;256;98,88;139,45;48,785;143,95;124,35;25,06;53,08;73,08;108,9;15,015;37,855;25,4;140,5;402,65;112,6;573,8;22,11;39,59;43,6;139,4;89,94;218,8;668,8;14,73;13,445;16,358;38,56;41,97;23,84;89,6;30,755;92,26;131,5;73,9;13,125;74,72;160,3;24,34;62,15
18/12/2019;255,9;97,58;139,35;48,61;143,85;124,6;25,09;53,27;74,02;110,2;15,03;37,435;25,33;139,7;400,85;110,6;578,5;22,41;40;43,525;139;92,22;215,2;669,6;14,485;13,275;16,446;38,64;42,02;23,72;90;30,91;91,8;130,72;73,3;13,16;75,82;160,1;23,93;61,5
19/12/2019;258,9;97,38;139,75;49;146,5;125,1;25,04;53,51;73,98;111;15,07;37,2;25,4;138,4;402,25;111,05;577,8;22,3;40,26;43,43;139,85;91,82;215,8;664,8;14,5;13,255;16,516;38,02;42,07;23,82;90,09;31,075;91,6;130,82;73,7;13,15;75,82;159;24,08;62,4
20/12/2019;264,7;99,38;139,5;49,07;146,95;126,9;25,405;53,56;74,86;111,2;15,13;37,13;25,84;137,5;410,5;110,55;580,1;22,26;40,84;43,945;140,25;92,98;217,2;671,8;14,75;13,305;16,166;38,22;42,63;23,83;90,86;31,4;92,38;131,88;73,76;13,065;75,06;160,35;24,33;64
21/12/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
22/12/2019;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
23/12/2019;265,3;99,6;139,65;49,355;148;126,45;25,39;53,11;74,74;111,35;15,12;36,995;25,93;138,15;413,8;110,2;582;21,99;41,06;43,24;140,85;93,66;218,6;676,6;14,655;13,25;15,95;38,39;42,54;23,82;90,71;31,19;92,3;132,78;73,88;13,01;75,1;161,2;24,23;64,25
