DATES;OR FP Equity;DG FP Equity;ASML NA Equity;SAN SQ Equity;PHIA NA Equity;FP FP Equity;AI FP Equity;CS FP Equity;BNP FP Equity;BN FP Equity;EL FP Equity;VIV FP Equity;MC FP Equity;KER FP Equity;AMS SQ Equity;SAF FP Equity;AD NA Equity;IBE SQ Equity;UNA NA Equity;INGA NA Equity;LIN GY Equity;PRX NA Equity;ITX SQ Equity;KNEBV FH Equity;ISP IM Equity;ENI IM Equity;ENGI FP Equity;ABI BB Equity;ADYEN NA Equity;SAN FP Equity;ENEL IM Equity;NOKIA FH Equity;SU FP Equity;ALV GY Equity;AIR FP Equity;BAYN GY Equity;BMW GY Equity;CRH ID Equity;BAS GY Equity;SIE GY Equity;VOW3 GY Equity;MUV2 GY Equity;SAP GY Equity;RI FP Equity;ADS GY Equity;DTE GY Equity;DPW GY Equity;DAI GY Equity;DB1 GY Equity;VNA GY Equity
22/09/2017;180,95;80,18;138,95;5,739;34,35314642;45,935;90,70247934;24,955;67,3;66,7;103,85;20,745;230,4;311,3523371;55,06;84,98;15,415;6,627;49,905;15,35;#N/A;#N/A;31,905;46,68;2,972;13,78;14,39;97,51;#N/A;84,12;5,1;5,05;72,2;186,7;77,34;108,3488595;85,09;30,745;88,34;105,4933677;137,6;178;92,09;115,35;192,25;15,46;37,225;66,6;90,15;35,505
23/09/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
24/09/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
25/09/2017;181,85;80;137,1;5,674;34,250234;45,63;90,82644628;24,765;66,33;66,67;104,9;20,755;230,75;310,4692658;54,74;85,09;15,425;6,649;49,4;15,235;#N/A;#N/A;31,525;46,11;2,956;13,94;14,4;98,73;#N/A;84,64;5,095;5,05;72,23;185,7;77,84;110,1202305;84,78;30,595;88,63;105,5838811;137,8;177,6;91,88;116,05;192,75;15,61;37,18;66,7;90,66;35,795
26/09/2017;181,05;80,14;137,45;5,666;33,83368373;45,255;92,14876033;24,655;66,15;66,49;103,25;20,725;231,35;308,6101684;54,52;85,11;15,54;6,633;49,05;15,255;#N/A;#N/A;31,515;45,84;2,974;13,99;14,32;99,32;#N/A;84,56;5,095;5,05;72,15;185,45;78,78;110,612278;84,89;30,455;88,89;105,4933677;141,05;176,15;91,42;117,35;188,05;15,725;37,06;66,74;90,52;36,25
27/09/2017;178;80,5;141,05;5,86;33,62785888;45,11;91,61157025;25,08;67,45;65,78;102,8;20,785;230,85;311,3058596;54,75;85,08;15,525;6,6;49,365;15,515;#N/A;#N/A;31,585;45,64;2,99;13,93;14,25;99,9;#N/A;84,54;5,11;5,005;72,36;186,65;80,37;110,021821;84,97;30,92;88,61;106,7605553;140,7;178,25;91,66;116,4;187,85;15,7;37,215;66,83;90,87;35,7
28/09/2017;177,9;80,76;143,15;5,89;33,57395238;45,215;92,19008264;25,31;67,67;65,8;103,35;20,815;230,8;310,9340402;54,42;85,79;15,715;6,51;49,345;15,5;#N/A;#N/A;31,71;45,93;2,986;13,95;14,24;100,9;#N/A;84,02;5,04;5,03;73,13;186,85;80;111,1043255;84,42;31,755;89,12;106,8510687;138,35;179,15;92,18;116,65;188,25;15,705;37,685;66,65;90,7;35,805
29/09/2017;179,9;80,4;144,05;5,907;34,23553223;45,445;93,26446281;25,59;68,25;66,37;104,75;21,42;233,45;313,3043893;54,99;86,44;15,82;6,572;49,9;15,6;#N/A;#N/A;31,885;44,8;2,992;14;14,37;101,3;#N/A;84,01;5,095;5,08;73,63;189,95;80,41;113,4661535;85,83;32,275;90,04;107,8919728;138;180,9;92,69;117,05;191,4;15,785;37,665;67,47;91,71;36
30/09/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
01/10/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
02/10/2017;181,25;81,11;145,6;5,812;34,946118;45,235;93,90909091;25,63;68,45;66,73;105,5;21,535;233,25;314,1874606;55,05;87,04;15,83;6,556;50,62;15,65;#N/A;#N/A;31,47;44,94;2,994;13,97;14,44;101,3;#N/A;85,12;5,11;5,09;73,74;191,25;80,6;113,4661535;86,16;31,79;89,87;108,5255666;137,6;181,2;94,08;118,7;196,1;15,735;38,135;67,62;92,46;36,235
03/10/2017;181,9;81,13;144,8;5,825;35,16664461;45,62;95,09090909;25,6;68,51;66,94;105,45;21,4;234,9;318,8352041;55,25;87,19;15,98;6,471;50,4;15,695;#N/A;#N/A;31,31;45,76;2,984;14,07;14,32;101,8;#N/A;84,64;5,05;5,115;74,21;#N/A;81,64;#N/A;#N/A;31,925;#N/A;#N/A;#N/A;#N/A;#N/A;118,8;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
04/10/2017;181,25;80,54;145,1;5,602;35,07353338;45,37;95,40909091;25,55;67,3;68,13;106,7;21,23;234,85;317,6267908;53,91;87,04;16,02;6,253;50,38;15,585;#N/A;#N/A;30,655;45,66;2,934;13,9;14,25;102,75;#N/A;85;4,966;5,055;74,25;192,15;82,14;115,7787768;88,48;32;89,57;109,521214;140,75;181,65;93,79;119,55;195,05;15,665;37,965;68,44;92,29;36,745
05/10/2017;182,75;80,12;143,6;5,766;34,57857363;45,735;95,31818182;25,865;68,53;68,5;105,5;21,11;234,2;316,5113324;55,05;87,18;15,97;6,448;50,73;15,665;#N/A;#N/A;31,24;45,58;2,94;14,03;14,35;104,4;#N/A;85,68;5,045;5,085;73,82;193,25;81,8;114,745477;88,71;31,49;90,33;108,163513;141,7;183,85;94,33;119,95;194,2;15,695;37,595;68,44;93,19;36,56
06/10/2017;180,75;79,9;143,4;5,774;34,28453814;45,555;94,77272727;25,94;68,4;68,32;105;21,16;230,4;313,8621186;56,07;86,93;15,835;6,46;50;15,72;#N/A;#N/A;30,945;45,34;2,93;13,85;14,31;103,6;#N/A;86,26;4,984;5,055;74,19;193,85;81,27;115,335934;89,05;30,915;89,97;108,2540264;142,8;185;94,3;119,35;192,5;15,695;37,23;68,7;93,6;35,97
07/10/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
08/10/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
09/10/2017;182,2;80,46;145,2;5,779;34,36294761;45,545;95,13636364;26,005;67,96;69,11;104,25;21,28;232,2;320,0900948;56;86,65;15,475;6,593;49,98;15,77;#N/A;#N/A;31,3;45,44;2,912;13,85;14,48;104,5;#N/A;86,05;5,075;5,09;74,29;193,95;79,44;115,3851388;88,87;30,735;90,21;108,7971068;142,2;184,3;95,45;120,8;195,1;15,705;37,41;68,62;93,21;36,125
10/10/2017;184,4;80,2;144,25;5,61;34,39725175;45,55;94,77272727;25,935;67,4;68,83;104,7;21,33;237,4;327,2011424;56,31;86,51;15,795;6,594;50,1;15,715;#N/A;#N/A;31;45,41;2,888;13,85;14,405;104,6;#N/A;84,73;5,105;5,02;74,26;193,5;78,84;115,139115;88,42;30,75;90;108,3897965;141,35;183,55;95,03;122;195;15,67;38,06;67,98;93,51;36,31
11/10/2017;185,5;80,37;144,65;5,646;33,99050265;45,85;94,54545455;25,825;67,37;69,1;103,45;21,27;239,4;332,3601377;56,77;85,62;15,94;6,739;50,45;15,745;#N/A;#N/A;31,4;45,57;2,886;13,92;14,435;104,75;#N/A;84,42;5,195;4,986;74,01;194,35;77,99;115,2867293;88,39;30,82;89,24;108,2992831;142,3;184,25;94,82;121,75;194;15,655;38,06;68,09;94,5;36,45
12/10/2017;187,8;80,66;145,45;5,63;34,05911093;45,665;94,5;25,6;66,61;69,24;101,5;21,445;241;331,8488859;57,44;85,96;15,785;6,76;51,29;15,665;#N/A;#N/A;31,4;45,58;2,858;13,86;14,48;104,7;#N/A;84,2;5,165;4,942;73,65;195,55;78,16;114,942296;87,82;30,645;89,31;108,163513;143,7;184,55;95,18;121,75;194;15,43;38,205;68,01;95,9;36,88
13/10/2017;188,5;80,59;148,3;5,564;33,92189437;45,78;94,90909091;25,31;66,05;68,89;101,9;21,255;241,8;332,1742279;56,92;85,83;15,755;6,772;52,02;15,575;#N/A;#N/A;31,18;45,66;2,86;13,97;14,43;106,15;#N/A;83,6;5,17;5,005;73,15;195,55;77,2;116,2708243;87,27;31;88,9;108,5255666;144,15;184,65;95,12;121,7;193,1;15,45;38,205;67,91;95,1;36,77
14/10/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
15/10/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
16/10/2017;189,3;80,47;149;5,565;33,60825652;46,095;95,09090909;25,365;66,2;69,35;101,95;21,2;240,45;331,8488859;56,84;85,59;15,93;6,68;51,75;15,535;#N/A;#N/A;31,12;45,66;2,866;13,99;14,31;106,25;#N/A;84,54;5,15;4,988;73,24;195,9;77,07;117,697762;87,08;30,72;89,03;107,7562027;143,75;184,45;94,63;121,5;192,15;15,555;38,365;68,38;94,71;37,12
17/10/2017;188,2;80,44;148,5;5,63;33,68666598;45,9;94,40909091;25,31;66,28;70,7;101;21,22;239,3;330,4545629;56,73;85,71;16,055;6,7;51,97;15,585;#N/A;#N/A;31,445;45,91;2,858;13,89;14,29;106,65;#N/A;83,89;5,185;4,998;73,2;195,3;80,79;116,713667;87,44;30,57;89,31;107,258379;143,15;184,2;94,52;121,3;191,3;15,425;38,175;68,72;94,59;37,125
18/10/2017;189,5;80,61;145,05;5,639;34,12771922;45,805;94,54545455;25,295;67,43;71,06;101,2;21,29;240,9;332,7319572;57,14;86,1;16,16;6,666;52,16;15,7;#N/A;#N/A;31,26;45,83;2,88;13,88;14,235;107,2;#N/A;84,51;5,17;4,986;73,35;195,95;81,14;117,0088955;88,2;30,485;90,27;107,0320955;144,65;185,8;95,01;122,2;190,5;15,55;38,255;69,32;92,86;37,685
19/10/2017;186,9;80,9;148,5;5,571;34,19142691;45,845;94,45454545;25,315;67,32;70,5;101,5;21,28;239,95;332,5925249;57,06;85,51;16,265;6,684;49,265;15,725;#N/A;#N/A;30,895;45,42;2,85;13,77;14,43;106,3;#N/A;84,26;5,155;4,968;73,1;195,95;80,72;116,8120765;87,41;30,64;90,05;106,2627316;143,2;186,7;95,6;126,3;186,85;15,35;38,07;68,94;91,05;37,77
20/10/2017;185,55;81,08;148,5;5,6;34,70108842;45,96;95,40909091;25,475;68,05;70,29;101,05;20,815;237,65;333,893893;56,32;86,34;16,32;6,7;47,85;15,85;#N/A;#N/A;30,99;45,66;2,868;13,85;14,32;106,55;#N/A;83,81;5,18;5,16;73,24;197;80,72;116,0740053;86,3;31,25;90,45;104,9050306;141,55;188,35;95,22;127,95;187,25;15,405;38,22;68,36;92,83;37,45
21/10/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
22/10/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
23/10/2017;185,35;80,46;151,8;5,54;35,09803633;46,1;95,95454545;25,29;67,9;70,32;101;20,48;241,05;335,7994679;56,66;87,11;16,37;6,75;47,7;15,755;#N/A;#N/A;30,95;46,35;2,868;13,83;14,62;106,8;#N/A;84,39;5,22;5,175;73,08;196,2;81,29;115,3851388;86,01;31,635;91;105,448111;142,2;186,05;95,99;128,1;187;15,42;38,15;68,76;92,21;36,875
24/10/2017;184,3;80,51;151,15;5,625;33,39263049;46,355;95,04545455;25,6;68,08;69,6;105;20,49;240,8;337,2402684;56,2;87,34;16,01;6,714;47,4;15,925;#N/A;#N/A;30,92;46,03;2,902;13,95;14,555;105,6;#N/A;83,61;5,195;5,11;73,02;197;83,25;114,4010438;86,42;31,69;90,11;104,9502873;145,5;185,95;95,33;128,15;187,4;15,52;38,23;69,4;90,3;36,64
25/10/2017;182,9;80,49;150,45;5,632;33,56415119;45,9;97,40909091;25,54;67,48;68,66;103,5;20,495;243,95;366,8928719;56,32;87,73;15,935;6,578;47,2;15,96;#N/A;#N/A;30,6;46,01;2,896;13,8;14,24;103,05;#N/A;81,42;5,12;5,1;73,08;196,45;83,47;112,6296728;85,46;31,49;91,05;104,2261801;144,5;186,4;95,49;126;186,35;15,405;38,23;69,25;90,48;36,28
26/10/2017;187,9;82,96;152,25;5,813;34,51976654;46,575;98,31818182;25,82;68,32;69,64;104,35;20,695;248,95;364,9872971;57,54;89,84;16,045;6,739;49;15,98;#N/A;#N/A;31,48;47,06;2,924;13,92;14,45;102,35;#N/A;82;5,29;4,206;73,54;200,35;85,81;110,6614828;86,28;32,17;92,62;106,7152986;145,5;194,25;97,26;126,6;190,5;15,5;39,32;69,95;91,11;36,67
27/10/2017;190,2;82,95;153,3;5,698;34,31884228;47,27;99,27272727;25,755;68,5;70;107,3;20,555;253,95;367,4970785;57,06;91,22;16,165;6,68;49,39;15,89;#N/A;#N/A;31,26;47,64;2,916;13,78;14,5;103,45;#N/A;82,28;5,285;4,222;74,71;199,55;86,56;109,9234115;87,22;32,47;93,83;109,068647;152;192,85;98,32;128,05;191,4;15,6;39,1;71,11;90,03;37,18
28/10/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
29/10/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
30/10/2017;190;83,8;152,75;5,826;33,94639733;47,77;99,09090909;25,72;68,88;69,46;108,8;21,02;254,95;368,5660596;57,89;88,75;16,03;6,859;48,97;15,91;#N/A;#N/A;32,185;46,74;2,912;13,84;14,355;103,65;#N/A;81,62;5,32;4,174;74,76;199,35;84,71;109,9234115;87,5;32,075;93,62;110,878915;155,9;192,05;97,66;128,75;191,05;15,64;39,32;71,29;88,68;37,76
31/10/2017;191,05;84,05;154,8;5,823;34,26003519;47,87;99,36363636;25,93;67,04;70,14;108,7;21,325;256,1;365,7774135;58,25;90,43;16,155;6,938;49,86;15,86;#N/A;#N/A;32,095;46,47;2,886;14,04;14,51;105,05;#N/A;81,29;5,325;4,216;75,45;#N/A;87,75;#N/A;#N/A;32,37;#N/A;#N/A;#N/A;#N/A;#N/A;128,75;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
01/11/2017;193,6;84,2;156,45;5,831;34,73049197;48,28;100,4545455;26,245;65,95;70,26;107,65;21,72;255,25;368,7519693;58,44;90,25;15,985;6,914;49,2;15,94;#N/A;#N/A;31,47;46,16;2,878;14,22;14,505;105,4;#N/A;80,53;5,385;4,292;75,25;203,25;87,38;112,4820585;89,34;31,75;96,01;113,3227768;163,35;194,6;100,35;128,95;187,7;15,35;40,02;73;90,54;38,2
02/11/2017;192,45;84,8;155,75;5,82;34,55897127;48,46;100,7272727;26,2;66,18;69,98;107,8;21,695;254,95;368,1012852;58,08;90,3;16,14;6,896;49,065;15,825;#N/A;#N/A;31,2;46,09;2,866;14,3;14,61;103,75;#N/A;79,54;5,365;4,348;74,32;203,9;86,41;112,580468;89,87;31,465;95,99;112,689183;163,45;195,45;98,79;128,6;187,15;15,45;40,13;73,09;89,95;38,49
03/11/2017;192,6;85,83;157,6;5,711;35,06373219;48,475;101,3181818;25,475;65,76;70,53;108;21,74;258,15;375,8630168;58,79;91,34;16,27;6,859;49,48;15,755;#N/A;#N/A;31,15;46,34;2,85;14,38;14,635;105,2;#N/A;79,02;5,375;4,322;74,94;202,85;87,17;114,15502;89,57;31,48;97,01;112,4176428;162,95;194,85;98,85;129,05;187;15,64;40,215;73,25;91,03;38,73
04/11/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
05/11/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
06/11/2017;192,1;85,7;158,2;5,641;34,9412174;48,615;100,8181818;25,365;64,96;70,4;108,45;21,605;259,55;377,3502948;60,2;90,56;16,38;6,879;49,12;15,72;#N/A;#N/A;30,885;46,2;2,842;14,5;14,74;105,25;#N/A;79,6;5,39;4,43;74,25;201,85;86,62;114,9915008;89,97;31,34;97,46;112,1461026;162,15;195,6;99,55;129,45;183;15,23;40,185;72,79;90,57;38,81
07/11/2017;189,55;85,15;158,45;5,62;34,4805618;48,89;100;25,32;64,75;69,62;107,45;21,4;256,6;373,6785774;60,45;90;16,175;6,765;49,055;15,725;#N/A;#N/A;29,96;46,11;2,85;14,72;14,725;102,95;#N/A;78,67;5,395;4,358;74;201,55;86,4;112,2852395;87,42;30,705;96,6;111,5577655;161,9;196,9;98,49;128,3;183,4;15,145;39,95;72,22;90,41;39,05
08/11/2017;189,7;85,51;156,35;5,6;33,91209319;48,925;99,13636364;25,39;64,82;69,44;107,4;21,185;254,65;372,7025513;60,72;88,56;17,005;6,746;49,27;15,75;#N/A;#N/A;30,1;45,59;2,858;14,62;14,785;101,95;#N/A;78,86;5,36;4,352;73,76;201,9;85,46;112,2360348;87,24;31,215;96,67;111,6030222;158,3;196,3;98,5;129,1;184,1;15,045;39,85;71,62;91,96;39,165
09/11/2017;188,1;85,13;153,45;5,558;33,52004587;48,565;97;25,295;64,62;69,47;105,6;20,945;249,9;361,6873992;60,12;86,91;17,24;6,665;49,405;15,6;#N/A;#N/A;29,73;44,95;2,848;14,51;14,88;101,5;#N/A;77,79;5,335;4,268;71,8;200,3;84,07;108,9393165;86,93;30,8;95,14;107,4394058;157,3;197,3;96,78;128,35;175,5;15,08;39,285;70,94;91,13;39,115
10/11/2017;186,2;84,32;153;5,563;32,85846602;48,05;96,95454545;25,215;64,76;68,96;105,4;20,875;248,5;360,5719407;59,83;87;17,06;6,596;48,88;15,605;#N/A;#N/A;29,555;45,04;2,83;14,41;14,735;100,4;#N/A;77,43;5,275;4,204;71,45;199,85;83,72;108,053631;86,34;30,6;94,43;105,8554213;156,5;195,4;96,26;127,6;181;15,075;39,205;70,57;91,33;39,145
11/11/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
12/11/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
13/11/2017;185,4;83,67;152,65;5,535;32,6379394;47,58;96;25,07;64,23;69,23;106,05;20,77;245,95;358,2945464;60,21;86,65;16,885;6,56;49,01;15,53;#N/A;#N/A;29,335;44,74;2,806;14,31;14,575;100,5;#N/A;76,43;5,255;4,18;70,92;198,4;83,25;106,9219218;86,2;30,05;93,82;105,9459347;156,9;192,8;95,96;126,6;183,9;15,03;39,46;70,28;90,42;39,43
14/11/2017;184,1;83,8;152,95;5,459;32,58893348;46,935;95,81818182;24,85;63,45;68,79;106,2;21,625;245,95;357,8297721;59,9;87,84;17,065;6,496;48,2;15,345;#N/A;#N/A;29,385;44,65;2,8;14,14;14,505;97,65;#N/A;75,61;5,275;4,102;70,91;198,3;83,54;106,9711265;86,12;29,675;93,04;104,9050306;155,3;191;96,07;126,25;187,45;15,015;39,475;69,7;90,31;39,5
15/11/2017;184,25;83,83;151;5,527;32,35860568;46,305;95,45454545;24,83;63,83;68,68;106;21,11;244,8;356,0636295;59,8;87,98;16,805;6,537;48,14;15,3;#N/A;#N/A;29,185;44,31;2,8;13,88;14,49;96,25;#N/A;75,58;5,265;4,108;70,77;197,2;85,5;106,2330553;85,3;29,37;92,53;103,9093832;154,35;190,5;95,96;126,4;186,1;15,075;39,24;69,31;91,94;39,265
16/11/2017;186,15;85,6;153,55;5,533;32,56933112;46,3;95,81818182;25,105;63,79;69,23;107;21,66;246,95;358,4804562;60,92;87,95;16,97;6,544;48,03;15,285;#N/A;#N/A;29,755;44,4;2,802;13,74;14,49;97,77;#N/A;75,97;5,295;4,158;71,49;196,9;85,49;106,1838505;85,33;29,92;92,57;104,8145172;158,15;190,2;96,34;127,7;184,7;15,1;39,23;69,34;92,81;39,705
17/11/2017;185,4;84,86;152,85;5,481;32,50072284;46,285;95,54545455;25,14;63,15;68,92;106,6;22,61;246,6;358,6663659;60,4;87,21;17,005;6,47;48,42;15,275;#N/A;#N/A;29,265;44,37;2,772;13,73;14,305;97,39;#N/A;75,43;5,215;4,178;70,81;197,05;84,88;105,8394173;84,93;30,32;92,01;103,9998966;158,75;190,8;96,51;128,15;185,8;14,96;39,07;68,97;94;39,375
18/11/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
19/11/2017;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
